,0,1,2,3,4,5,6,7
86,4.61,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,2.44191
87,5.269000053,0.726883531,0.67269069,0.402047783,0.235215262,0.315446019,0.124348067,2.79248929
88,6.929,1.42539,1.05249,0.81959,0.51354,0.26248,0.2424,2.61355
89,3.856,0.1327,0.6053,0.26162,0.38041,0.17176,0.2097,2.09469
90,5.849999905,1.260748625,1.404714942,0.638566971,0.325707912,0.153074786,0.073842727,1.993655205
91,4.324,0.87287,1.01413,0.58628,0.12859,0.01829,0.20363,1.50066
92,3.995,0.26074,1.03526,0.20583,0.38857,0.12352,0.18798,1.79293
93,5.235000134,0.878114581,0.774864435,0.597710669,0.408158332,0.032209955,0.087763183,2.456189394
94,5.36,0.63216,0.91226,0.74676,0.59444,0.10441,0.1686,2.20173
95,5.230000019,1.079373837,1.402416706,0.574873745,0.552589834,0.18696785,0.113945253,1.31946516
96,3.587,0.25812,0.85188,0.27125,0.39493,0.12832,0.21747,1.46494
97,4.362,0.95395,0.49813,0.52116,0.18847,0.10393,0.12706,1.96895
98,4.517,0.0,1.0012,0.09806,0.22605,0.07625,0.24834,2.86712
99,5.964000225,1.395066619,1.444923282,0.853144348,0.256450713,0.172789648,0.028028091,1.813312054
100,5.56,1.21788,0.95025,0.63952,0.27996,0.0889,0.17445,2.20859
101,3.819,0.46038,0.62736,0.61114,0.66246,0.07247,0.40359,0.98195
102,4.775000095,0.716249228,1.155647159,0.565666974,0.254711062,0.114173174,0.089282602,1.878890276
103,5.129,1.12268,0.64184,0.76171,0.26228,0.03061,0.23693,2.07339
104,4.290999889,0.808964252,0.832044363,0.289957434,0.435025871,0.120852128,0.079618134,1.724135637
105,4.272,0.05661,0.80676,0.188,0.15602,0.06075,0.25458,2.74924
106,4.695000172,0.564305365,0.946018219,0.132892117,0.430388749,0.236298457,0.051306631,2.333645582
107,5.293000221,1.222556233,0.967983007,0.701288521,0.255772293,0.248002976,0.04310311,1.854492426
108,5.835,1.35948,0.72194,0.88645,0.25168,0.07716,0.18824,2.35015
109,5.155,1.02787,0.99496,0.57669,0.52259,0.12372,0.21286,1.69626
110,6.481,1.03032,1.02169,0.59659,0.44735,0.05399,0.15626,3.17471
111,5.605,0.93929,1.07772,0.61766,0.28579,0.17383,0.07822,2.43209
112,5.493000031,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
113,3.644000053,0.305808693,0.913020372,0.375223309,0.189196765,0.20873253,0.067231975,1.584612608
114,4.292,0.01604,0.41134,0.22562,0.43054,0.06977,0.33128,2.80791
115,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,2.4657
116,5.878,0.75985,1.30477,0.66098,0.53899,0.08242,0.3424,2.18896
117,5.429,1.15174,1.22791,0.77361,0.44888,0.15184,0.0868,1.58782
118,6.105000019,1.632952452,1.259698749,0.632105708,0.496337593,0.228289798,0.21515955,1.640425205
119,5.335999966,0.991012394,1.239088893,0.604590058,0.418421149,0.17217046,0.119803272,1.791176558
120,3.575,0.31982,0.30285,0.30335,0.23414,0.09719,0.3651,1.9521
121,3.763,0.42214,0.63178,0.03824,0.12807,0.04952,0.18667,2.30637
122,3.656,0.17417,0.46475,0.24009,0.37725,0.12139,0.28657,1.99172
123,6.714000225,1.44163394,1.49646008,0.805335939,0.508190036,0.492774159,0.265428066,1.704143524
124,3.506999969,0.24454993,0.791244686,0.194129139,0.348587513,0.264815092,0.110937618,1.552311897
125,7.501,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137
126,4.217,1.11306,0.92542,0.67806,0.21219,0.00615,0.12793,1.15377
127,6.545,1.18157,1.03143,0.72183,0.54388,0.21394,0.18056,2.67139
128,6.596,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211
129,6.867,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
130,4.375999928,0.900596738,1.007483721,0.637524426,0.198303267,0.083488092,0.026674422,1.521499157
131,7.587,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
132,5.589,0.80148,0.81198,0.63132,0.24749,0.04741,0.2831,2.76579
133,4.857,1.15406,0.92933,0.88213,0.07699,0.01397,0.0,1.80101
134,4.419,0.36471,0.99876,0.41435,0.42215,0.05839,0.37542,1.78555
135,3.006,0.6632,0.47489,0.72193,0.15684,0.18906,0.47179,0.32858
136,4.073,0.31292,0.86333,0.16347,0.27544,0.13647,0.21064,2.11087
137,6.65199995,1.25278461,1.284024954,0.819479704,0.376895279,0.326662421,0.082287982,2.509585857
138,4.898,0.37545,1.04103,0.07612,0.31767,0.12504,0.16388,2.79832
139,4.739,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2.12466
140,6.003,0.63244,1.34043,0.59772,0.65821,0.30826,0.22837,2.23741
141,6.871,1.69752,1.03999,0.84542,0.5487,0.35329,0.27571,2.11055
142,6.952,1.08754,1.03938,0.61415,0.40425,0.14166,0.15776,3.50733
143,4.709000111,0.368420929,0.984136045,0.005564754,0.318697691,0.293040901,0.071095176,2.668459892
144,4.307,0.27108,0.70905,0.48246,0.44017,0.19034,0.79588,1.41805
145,5.837999821,0.72887063,1.251825571,0.589465201,0.240729049,0.208779126,0.010091286,2.807808399
146,5.517,1.27964,1.05163,0.68098,0.41511,0.18519,0.08423,1.81985
147,3.681,0.20824,0.66801,0.46721,0.19184,0.08124,0.21333,1.851
148,6.13,0.76454,1.02507,0.67737,0.4035,0.11776,0.10692,3.035
149,5.177,1.03437,0.81329,0.6458,0.15718,0.04339,0.20737,2.27539
150,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11251,2.04384
151,4.121,1.15851,0.72368,0.3494,0.28098,0.09314,0.06244,1.45332
152,6.705,1.2167,0.90587,0.81883,0.37789,0.11451,0.31595,2.95505
153,4.219,0.44314,0.77416,0.40457,0.31056,0.11681,0.19103,1.97861
154,6.453999996,1.217559695,1.412227869,0.719216824,0.579392254,0.175096929,0.178061873,2.172409534
155,6.123,0.74553,1.04356,0.64425,0.57733,0.09472,0.27489,2.74255
156,6.068,0.8737,0.80975,0.596,0.37269,0.10613,0.08877,3.22134
157,5.14,0.89012,0.94675,0.81658,0.51697,0.02781,0.08185,1.8604
158,6.379,1.48953,0.84829,0.59267,0.37904,0.30008,0.15457,2.61482
159,4.681,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714
160,6.778,1.11508,0.7146,0.71143,0.37709,0.18355,0.11735,3.55906
161,4.508,0.29283,0.37932,0.34578,0.36703,0.1717,0.29522,2.65614
162,5.399,0.82827,1.08708,0.63793,0.46611,0.0,0.51535,1.86399
163,5.809999943,1.346911311,1.186303377,0.834647238,0.471203625,0.266845703,0.155353352,1.549157619
164,6.853,1.36011,1.08182,0.76276,0.63274,0.32524,0.21542,2.47489
165,5.992,0.69384,0.89521,0.65213,0.46582,0.16292,0.29773,2.82428
166,7.315999985,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516,2.187264442
167,6.168000221,1.361355901,1.380228519,0.519983292,0.518630743,0.325296462,0.008964816,2.053247452
168,4.804999828,1.007265806,0.86835146,0.613212049,0.28968069,0.049693357,0.086723149,1.89025116
169,3.956,0.27509,0.60323,0.29981,0.15412,0.18437,0.1827,2.25632
170,4.571,0.0712,0.78968,0.34201,0.28531,0.06232,0.24362,2.77729
171,6.505,1.17898,1.20643,0.84483,0.46364,0.02652,0.10686,2.67782
172,7.376999855,1.503944635,1.428939223,0.810696125,0.585384488,0.47048983,0.282661825,2.294804096
173,5.175000191,1.064577937,1.207893014,0.644948184,0.325905979,0.253760964,0.060277794,1.617469311
174,7.504000187,1.48063302,1.610574007,0.833552122,0.627162635,0.475540221,0.153526559,2.322715282
175,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367
176,5.195000172,1.315175295,1.367043018,0.795843542,0.4984653,0.095102713,0.015869452,1.107682705
177,5.234000206,1.153601766,1.152400255,0.540775776,0.398155838,0.04526934,0.180987507,1.762481689
178,4.694,0.39753,0.43106,0.60164,0.4082,0.12569,0.21222,2.51767
179,5.040999889,0.524713635,1.271463275,0.529235125,0.471566707,0.248997644,0.146377146,1.84904933
180,5.754,1.13145,1.11862,0.7038,0.41668,0.11023,0.18295,2.09066
181,5.123,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025
182,7.226,0.95578,1.23788,0.86027,0.63376,0.10583,0.25497,3.17728
183,7.28399992,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
184,5.192,0.97438,0.90557,0.72521,0.1826,0.14296,0.1614,2.10017
185,4.028,0.34097,0.29561,0.27494,0.12072,0.14476,0.47958,2.37116
186,6.295,1.55422,1.16594,0.72492,0.55499,0.25609,0.16228,1.87634
187,6.67,1.10715,1.12447,0.85857,0.44132,0.12869,0.33363,2.67585
188,6.598999977,1.185295463,1.440451145,0.695137084,0.494519204,0.109457061,0.059739888,2.614005327
189,4.607999802,0.586682975,0.735131741,0.533241034,0.478356659,0.172255352,0.123717859,1.978736162
190,7.364,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119
191,5.835,1.24585,1.04685,0.69058,0.4519,0.055,0.14443,2.20035
192,5.855,1.12254,1.12241,0.64368,0.51649,0.08454,0.11827,2.24729
193,5.151,0.84058,0.38595,0.59471,0.25646,0.08404,0.04053,2.94891
194,2.904999971,0.091622569,0.629793584,0.151610792,0.059900753,0.204435185,0.084147945,1.683024168
195,5.629000187,1.189395547,1.20956099,0.638007462,0.491247326,0.360933751,0.042181555,1.697583914
196,4.512,0.19073,0.60406,0.44055,0.4345,0.15048,0.24325,2.44876
197,4.839,1.02564,0.80001,0.83947,0.33916,0.04582,0.21854,1.57059
198,6.005,1.25142,0.88025,0.62366,0.39031,0.09081,0.41474,2.35384
199,5.098,1.11312,1.09562,0.72437,0.29671,0.06332,0.18226,1.62215
200,4.440000057,1.009850144,1.259976387,0.625130832,0.561213255,0.490863562,0.073653966,0.419389248
201,5.045,0.97724,0.43165,0.59577,0.23553,0.0817,0.03936,2.68413
202,5.458,1.5107,0.87021,0.95277,0.48079,0.31647,0.40097,0.92614
203,4.271,0.83524,1.01905,0.70806,0.53726,0.09179,0.40828,0.67108
204,4.691999912,1.156873107,0.711551249,0.639333189,0.249322608,0.387242913,0.048761073,1.498734951
205,6.084,1.13367,1.03302,0.61904,0.19847,0.08304,0.0425,2.97468
206,3.739,0.34719,0.90981,0.19625,0.43653,0.06442,0.27102,1.51416
207,3.781,0.2852,1.00268,0.38215,0.32878,0.05747,0.34377,1.38079
208,5.192,0.90198,1.05392,0.69639,0.40661,0.14293,0.11053,1.87996
209,5.546,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497
210,2.905,0.0153,0.41587,0.22396,0.1185,0.10062,0.19727,1.83302
211,6.355,1.05266,0.83309,0.61804,0.21006,0.16157,0.07044,3.40904
212,5.474,1.38604,1.05818,1.01328,0.59608,0.37124,0.39478,0.65429
213,6.078,1.27973,1.08268,0.70367,0.23391,0.02947,0.13837,2.61065
214,6.635000229,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
215,4.635,0.36485,0.628,0.0,0.30685,0.08196,0.23897,3.01402
216,5.96,1.32376,1.21624,0.74716,0.45492,0.306,0.17362,1.73797
217,5.525000095,1.101803064,1.35756433,0.52016902,0.46573323,0.152073666,0.09261021,1.835011244
218,3.916,0.55507,0.57576,0.04476,0.40663,0.1553,0.20338,1.97478
219,6.862999916,1.741943598,1.457583666,0.845089495,0.596627891,0.283180982,0.318834424,1.619512081
220,6.375,1.870765686,1.27429688,0.710098088,0.604130983,0.33047387,0.439299256,1.14546442
221,5.25,1.128431201,1.431337595,0.617144227,0.153997123,0.06501963,0.064491123,1.789463758
222,7.521999836,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
223,5.429999828,0.857699215,1.253917575,0.468009055,0.585214674,0.193513423,0.099331893,1.972604752
224,7.526,1.44178,1.16374,0.79504,0.57941,0.44453,0.36171,2.73939
225,5.955999851,0.907975316,1.081417799,0.450191766,0.547509372,0.240015641,0.096581072,2.631955624
226,4.436,0.45407,0.86908,0.35874,0.24232,0.17461,0.219,2.11773
227,5.004000187,0.596220076,1.394238591,0.553457797,0.454943389,0.428580374,0.039439179,1.536723137
228,5.709,0.81038,1.15102,0.68741,0.50442,0.02299,0.2123,2.32038
229,5.488,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462
230,6.573,1.57352,0.87114,0.72993,0.56215,0.35561,0.26591,2.21507
0,5.992,0.69384,0.89521,0.65213,0.46582,0.16292,0.29773,2.82428
1,6.003,0.63244,1.34043,0.59772,0.65821,0.30826,0.22837,2.23741
2,5.849999905,1.260748625,1.404714942,0.638566971,0.325707912,0.153074786,0.073842727,1.993655205
3,4.307,0.27108,0.70905,0.48246,0.44017,0.19034,0.79588,1.41805
4,4.415,0.97318,0.84783,0.62007,0.50817,0.07964,0.46978,0.91681
5,5.955999851,0.907975316,1.081417799,0.450191766,0.547509372,0.240015641,0.096581072,2.631955624
6,4.517,0.0,1.0012,0.09806,0.22605,0.07625,0.24834,2.86712
7,3.532999992,0.119041793,0.872117937,0.229918197,0.332881182,0.266549885,0.038948249,1.673285961
8,5.848,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583
9,6.65199995,1.25278461,1.284024954,0.819479704,0.376895279,0.326662421,0.082287982,2.509585857
10,6.298,1.29098,1.07617,0.8753,0.3974,0.08129,0.25376,2.32323
11,5.192,0.97438,0.90557,0.72521,0.1826,0.14296,0.1614,2.10017
12,5.835,1.24585,1.04685,0.69058,0.4519,0.055,0.14443,2.20035
13,6.75,1.32792,1.29937,0.89186,0.61477,0.21843,0.28214,2.11569
14,4.508,0.29283,0.37932,0.34578,0.36703,0.1717,0.29522,2.65614
15,4.156,0.08709,0.147,0.29364,0.4143,0.07564,0.30968,2.82859
16,5.695,1.20806,1.07008,0.92356,0.49027,0.1428,0.26169,1.59888
17,6.481,1.03032,1.02169,0.59659,0.44735,0.05399,0.15626,3.17471
18,4.996,0.48835,0.75602,0.53119,0.43408,0.13509,0.25998,2.39106
19,4.695000172,0.564305365,0.946018219,0.132892117,0.430388749,0.236298457,0.051306631,2.333645582
20,5.824,0.90019,0.97459,0.73017,0.41496,0.05989,0.14982,2.5945
21,6.81,1.04424,1.25596,0.72052,0.42908,0.11069,0.05841,3.19131
22,5.458,1.5107,0.87021,0.95277,0.48079,0.31647,0.40097,0.92614
23,6.477,0.91861,1.24018,0.69077,0.53466,0.0512,0.18401,2.85737
24,5.975,0.86402,0.99903,0.79075,0.48574,0.1809,0.11541,2.53942
25,5.962999821,1.281778097,1.469282389,0.547349334,0.373783112,0.052263822,0.032962881,2.205607414
26,6.269,0.99534,0.972,0.6082,0.59657,0.13633,0.16991,2.79094
27,3.655,0.46534,0.77115,0.15185,0.46866,0.17922,0.20165,1.41723
28,6.725,1.40283,1.08672,0.80991,0.50036,0.27399,0.50156,2.14999
29,3.592999935,0.591683447,0.935382247,0.310080916,0.249463722,0.104125209,0.056767423,1.345600605
30,6.379,1.39729,0.92624,0.79565,0.32377,0.0663,0.25495,2.61523
31,5.007,0.91851,1.00232,0.73545,0.33457,0.05327,0.22359,1.73933
32,4.754,0.67024,0.71629,0.56844,0.17744,0.10613,0.11154,2.40364
33,4.513999939,0.636406779,1.003187299,0.257835895,0.461603492,0.249580145,0.07821355,1.826705456
34,4.795,0.61202,0.6376,0.23573,0.42662,0.11479,0.17866,2.58991
35,5.822999954,0.833756566,1.227619052,0.47363025,0.558732927,0.225560725,0.060477726,2.443279028
36,5.177,1.03437,0.81329,0.6458,0.15718,0.04339,0.20737,2.27539
37,4.61,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,2.44191
38,5.235000134,0.878114581,0.774864435,0.597710669,0.408158332,0.032209955,0.087763183,2.456189394
39,3.763,0.42214,0.63178,0.03824,0.12807,0.04952,0.18667,2.30637
40,6.295,1.55422,1.16594,0.72492,0.55499,0.25609,0.16228,1.87634
41,6.572000027,1.69227767,1.353814363,0.949492395,0.549840569,0.345965981,0.464307785,1.216362
42,5.192,0.90198,1.05392,0.69639,0.40661,0.14293,0.11053,1.87996
43,6.375,1.870765686,1.27429688,0.710098088,0.604130983,0.33047387,0.439299256,1.14546442
44,6.778,1.11508,0.7146,0.71143,0.37709,0.18355,0.11735,3.55906
45,5.754,1.13145,1.11862,0.7038,0.41668,0.11023,0.18295,2.09066
46,5.004000187,0.596220076,1.394238591,0.553457797,0.454943389,0.428580374,0.039439179,1.536723137
47,4.55,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,2.20857
48,5.629000187,1.189395547,1.20956099,0.638007462,0.491247326,0.360933751,0.042181555,1.697583914
49,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,2.44649
50,5.964000225,1.395066619,1.444923282,0.853144348,0.256450713,0.172789648,0.028028091,1.813312054
51,6.421999931,1.433626533,1.384565353,0.793984234,0.361466587,0.258360475,0.063829236,2.126607418
52,3.856,0.1327,0.6053,0.26162,0.38041,0.17176,0.2097,2.09469
53,5.493000031,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
54,6.635000229,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
55,5.293000221,1.222556233,0.967983007,0.701288521,0.255772293,0.248002976,0.04310311,1.854492426
56,4.271,0.83524,1.01905,0.70806,0.53726,0.09179,0.40828,0.67108
57,7.526,1.44178,1.16374,0.79504,0.57941,0.44453,0.36171,2.73939
58,7.504000187,1.48063302,1.610574007,0.833552122,0.627162635,0.475540221,0.153526559,2.322715282
59,5.809999943,1.346911311,1.186303377,0.834647238,0.471203625,0.266845703,0.155353352,1.549157619
60,5.36,0.63216,0.91226,0.74676,0.59444,0.10441,0.1686,2.20173
61,5.44,0.0,0.33613,0.11466,0.56778,0.3118,0.27225,3.83772
62,4.694,0.39753,0.43106,0.60164,0.4082,0.12569,0.21222,2.51767
63,5.771,1.31141,0.81826,0.84142,0.43596,0.16578,0.26322,1.93447
64,6.871,1.69752,1.03999,0.84542,0.5487,0.35329,0.27571,2.11055
65,6.67,1.10715,1.12447,0.85857,0.44132,0.12869,0.33363,2.67585
66,6.068,0.8737,0.80975,0.596,0.37269,0.10613,0.08877,3.22134
67,5.332,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528
68,5.517,1.27964,1.05163,0.68098,0.41511,0.18519,0.08423,1.81985
69,4.714000225,1.161459088,1.434379458,0.70821768,0.289231718,0.113177694,0.011051531,0.996139288
70,5.194,0.59543,0.41411,0.51466,0.12102,0.10464,0.33671,3.10709
71,5.429999828,0.857699215,1.253917575,0.468009055,0.585214674,0.193513423,0.099331893,1.972604752
72,4.217,1.11306,0.92542,0.67806,0.21219,0.00615,0.12793,1.15377
73,4.027999878,0.161925331,0.993025005,0.268505007,0.363658696,0.228673846,0.138572946,1.873983383
74,5.589,0.80148,0.81198,0.63132,0.24749,0.04741,0.2831,2.76579
75,7.078999996,1.109706283,1.416403651,0.759509265,0.58013165,0.214613229,0.100106589,2.898639202
76,4.218,1.01216,1.10614,0.76649,0.30587,0.00872,0.11921,0.89991
77,4.436,0.45407,0.86908,0.35874,0.24232,0.17461,0.219,2.11773
78,4.315000057,0.792221248,0.754372597,0.455427617,0.469987005,0.231538489,0.092226885,1.519117117
79,7.315999985,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516,2.187264442
80,5.151,0.84058,0.38595,0.59471,0.25646,0.08404,0.04053,2.94891
81,5.145,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473
82,5.835,1.35948,0.72194,0.88645,0.25168,0.07716,0.18824,2.35015
83,4.290999889,0.808964252,0.832044363,0.289957434,0.435025871,0.120852128,0.079618134,1.724135637
84,6.65,1.15137,1.06612,0.69711,0.42284,0.07296,0.10989,3.12985
85,5.488,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462
86,5.401,0.90145,0.66062,0.54,0.14396,0.06547,0.27992,2.80998
87,4.575,1.07474,0.59205,0.51076,0.24856,0.13636,0.19589,1.81657
88,5.098,1.11312,1.09562,0.72437,0.29671,0.06332,0.18226,1.62215
89,4.419,0.36471,0.99876,0.41435,0.42215,0.05839,0.37542,1.78555
90,5.212,1.02389,0.93793,0.64045,0.3703,0.16065,0.07799,2.00073
91,6.239,1.61714,0.87758,0.63569,0.43166,0.23669,0.15965,2.28085
92,7.521999836,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
93,5.279,0.81217,0.87877,0.47036,0.54854,0.11757,0.21674,2.23484
94,4.080999851,0.381430715,1.129827738,0.217632607,0.443185955,0.325766057,0.057069719,1.526362658
95,7.587,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738
96,4.898,0.37545,1.04103,0.07612,0.31767,0.12504,0.16388,2.79832
97,4.644000053,0.996192753,0.803685248,0.731159747,0.381498635,0.201312944,0.039864216,1.490441561
98,5.045,0.97724,0.43165,0.59577,0.23553,0.0817,0.03936,2.68413
99,3.819,0.46038,0.62736,0.61114,0.66246,0.07247,0.40359,0.98195
100,4.362,0.95395,0.49813,0.52116,0.18847,0.10393,0.12706,1.96895
101,5.837999821,0.72887063,1.251825571,0.589465201,0.240729049,0.208779126,0.010091286,2.807808399
102,4.219,0.44314,0.77416,0.40457,0.31056,0.11681,0.19103,1.97861
103,5.429,1.15174,1.22791,0.77361,0.44888,0.15184,0.0868,1.58782
104,6.355,1.05266,0.83309,0.61804,0.21006,0.16157,0.07044,3.40904
105,3.622,0.10706,0.50353,0.23165,0.25748,0.04852,0.24063,2.23284
106,5.709,0.81038,1.15102,0.68741,0.50442,0.02299,0.2123,2.32038
107,3.936000109,0.438012987,0.953855872,0.041134715,0.162342027,0.21611385,0.053581882,2.071238041
108,4.375999928,0.900596738,1.007483721,0.637524426,0.198303267,0.083488092,0.026674422,1.521499157
109,2.904999971,0.091622569,0.629793584,0.151610792,0.059900753,0.204435185,0.084147945,1.683024168
110,6.005,1.25142,0.88025,0.62366,0.39031,0.09081,0.41474,2.35384
111,6.946,1.56391,1.21963,0.91894,0.61583,0.37798,0.28034,1.96961
112,6.867,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994
113,5.878,0.75985,1.30477,0.66098,0.53899,0.08242,0.3424,2.18896
114,7.187,1.02054,0.91451,0.81444,0.48181,0.21312,0.14074,3.60214
115,4.073,0.31292,0.86333,0.16347,0.27544,0.13647,0.21064,2.11087
